GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
48491020808,140,48,491,12420,126,,,Census Tract 208.08,1479,638,382,174,1479,382
48491020809,140,48,491,12420,126,,,Census Tract 208.09,5885,1980,1520,543,5885,1520
48491020900,140,48,491,12420,126,,,Census Tract 209,4601,1942,3983,1640,4601,3983
48491021000,140,48,491,12420,126,,,Census Tract 210,3425,1125,3564,1135,3425,3564
48497150603,140,48,497,19100,206,,,Census Tract 1506.03,4187,1621,3381,1337,4187,3381
48005000301,140,48,005,31260,999,,,Census Tract 3.01,5326,2121,4819,1863,5326,4819
48005000302,140,48,005,31260,999,,,Census Tract 3.02,4613,1735,4174,1524,4613,4174
48005000400,140,48,005,31260,999,,,Census Tract 4,5479,2234,5654,2263,5479,5654
48017950100,140,48,017,99999,999,,,Census Tract 9501,7165,2784,6594,2738,7165,6594
48027020800,140,48,027,28660,999,,,Census Tract 208,3528,1374,3101,1270,3528,3101
48027020900,140,48,027,28660,999,,,Census Tract 209,2998,1099,1952,655,2998,1952
48027021000,140,48,027,28660,999,,,Census Tract 210,4610,2235,4828,2341,4610,4828
48029121810,140,48,029,41700,999,,,Census Tract 1218.10,4387,1514,2513,829,4387,2513
48029121811,140,48,029,41700,999,,,Census Tract 1218.11,4476,1485,2563,813,4476,2563
48029121812,140,48,029,41700,999,,,Census Tract 1218.12,6028,2140,4626,1581,6028,4626
48029141403,140,48,029,41700,999,,,Census Tract 1414.03,3717,1468,3723,1418,3717,3723
48029141404,140,48,029,41700,999,,,Census Tract 1414.04,4401,1770,4408,1709,4401,4408
48029141600,140,48,029,41700,999,,,Census Tract 1416,4410,1333,1843,574,4410,1843
48029170200,140,48,029,41700,999,,,Census Tract 1702,5382,1920,6106,1973,5382,6106
48029170300,140,48,029,41700,999,,,Census Tract 1703,6299,1975,6307,1954,6299,6307
48029170401,140,48,029,41700,999,,,Census Tract 1704.01,4634,1606,4897,1620,4634,4897
48029180901,140,48,029,41700,999,,,Census Tract 1809.01,5181,2102,5140,2133,5181,5140
48029180902,140,48,029,41700,999,,,Census Tract 1809.02,7968,2759,7786,2740,7968,7786
48029181001,140,48,029,41700,999,,,Census Tract 1810.01,3272,1271,3325,1278,3272,3325
48029181003,140,48,029,41700,999,,,Census Tract 1810.03,6296,3237,5245,2707,6296,5245
48029182001,140,48,029,41700,999,,,Census Tract 1820.01,4818,1720,1113,414,4818,1113
48029182002,140,48,029,41700,999,,,Census Tract 1820.02,8670,3048,2003,734,8670,2003
48029182003,140,48,029,41700,999,,,Census Tract 1820.03,3254,1384,751,333,3254,751
48029192100,140,48,029,41700,999,,,Census Tract 1921,2077,1315,2288,1127,2077,2288
48029192200,140,48,029,41700,999,,,Census Tract 1922,1264,512,1617,532,1264,1617
48029192300,140,48,029,41700,999,,,Census Tract 1923,4448,2234,4308,2099,4448,4308
48039660100,140,48,039,26420,288,,,Census Tract 6601,4523,1666,4869,1676,4523,4869
48039660200,140,48,039,26420,288,,,Census Tract 6602,5638,2084,4494,1766,5638,4494
48041000202,140,48,041,17780,999,,,Census Tract 2.02,6688,2231,4821,1712,6688,4821
48041000300,140,48,041,17780,999,,,Census Tract 3,7211,2435,6327,2229,7211,6327
48041000800,140,48,041,17780,999,,,Census Tract 8,5255,2225,4492,1945,5255,4492
48049950200,140,48,049,15220,999,,,Census Tract 9502,3989,2727,3990,2739,3989,3990
48049950300,140,48,049,15220,999,,,Census Tract 9503,3143,1446,2936,1300,3143,2936
48049950500,140,48,049,15220,999,,,Census Tract 9505,2912,1354,2827,1296,2912,2827
48049951100,140,48,049,15220,999,,,Census Tract 9511,4033,1662,4106,1662,4033,4106
48059030101,140,48,059,10180,999,,,Census Tract 301.01,4744,2105,4430,1837,4744,4430
48059030102,140,48,059,10180,999,,,Census Tract 301.02,4543,2097,4242,1830,4543,4242
48061013002,140,48,061,15180,154,,,Census Tract 130.02,4185,1730,4264,1701,4185,4264
48061013003,140,48,061,15180,154,,,Census Tract 130.03,2242,777,2158,706,2242,2158
48061013205,140,48,061,15180,154,,,Census Tract 132.05,3666,999,3436,965,3666,3436
48067950700,140,48,067,99999,999,,,Census Tract 9507,5411,2439,5159,2367,5411,5159
48085030604,140,48,085,19100,206,,,Census Tract 306.04,3009,614,1497,332,3009,1497
48085030605,140,48,085,19100,206,,,Census Tract 306.05,6293,2111,3132,1144,6293,3132
48085030701,140,48,085,19100,206,,,Census Tract 307.01,3371,1054,3329,1061,3371,3329
48085031003,140,48,085,19100,206,,,Census Tract 310.03,4280,1552,2937,1085,4280,2937
48085031643,140,48,085,19100,206,,,Census Tract 316.43,4207,1877,4289,1880,4207,4289
48085031645,140,48,085,19100,206,,,Census Tract 316.45,2162,689,2240,691,2162,2240
48085031646,140,48,085,19100,206,,,Census Tract 316.46,5598,1984,4746,1626,5598,4746
48085031654,140,48,085,19100,206,,,Census Tract 316.54,3771,1284,3503,1145,3771,3503
48091310403,140,48,091,41700,999,,,Census Tract 3104.03,5537,2237,3866,1540,5537,3866
48099010400,140,48,099,28660,999,,,Census Tract 104,4083,1790,3591,1557,4083,3591
48113000500,140,48,113,19100,206,,,Census Tract 5,5537,3709,5831,2929,5537,5831
48113000601,140,48,113,19100,206,,,Census Tract 6.01,5987,3404,9547,3895,5987,9547
48113000800,140,48,113,19100,206,,,Census Tract 8,6355,2915,6634,2227,6355,6634
48113005700,140,48,113,19100,206,,,Census Tract 57,4400,1623,4710,1637,4400,4710
48113005901,140,48,113,19100,206,,,Census Tract 59.01,5051,1980,5470,1962,5051,5470
48113005902,140,48,113,19100,206,,,Census Tract 59.02,4101,1602,4017,1326,4101,4017
48113006302,140,48,113,19100,206,,,Census Tract 63.02,4428,1359,4365,1358,4428,4365
48113008701,140,48,113,19100,206,,,Census Tract 87.01,4470,1914,4370,1931,4470,4370
48113008703,140,48,113,19100,206,,,Census Tract 87.03,2583,1028,2754,1035,2583,2754
48113009101,140,48,113,19100,206,,,Census Tract 91.01,5684,1636,4509,1403,5684,4509
48113011601,140,48,113,19100,206,,,Census Tract 116.01,4773,1565,3912,1324,4773,3912
48113011602,140,48,113,19100,206,,,Census Tract 116.02,6221,1773,4444,1408,6221,4444
48113011701,140,48,113,19100,206,,,Census Tract 117.01,6153,1788,5696,1685,6153,5696
48113012204,140,48,113,19100,206,,,Census Tract 122.04,5784,2473,6230,2462,5784,6230
48113013711,140,48,113,19100,206,,,Census Tract 137.11,2867,871,3671,872,2867,3671
48113013712,140,48,113,19100,206,,,Census Tract 137.12,2311,670,2107,669,2311,2107
48113013719,140,48,113,19100,206,,,Census Tract 137.19,3568,1372,17662,6276,3568,17662
48113014406,140,48,113,19100,206,,,Census Tract 144.06,4617,1657,4779,1606,4617,4779
48113014407,140,48,113,19100,206,,,Census Tract 144.07,4881,2160,4225,2091,4881,4225
48113014408,140,48,113,19100,206,,,Census Tract 144.08,4137,1722,3518,1659,4137,3518
48113014701,140,48,113,19100,206,,,Census Tract 147.01,4666,1656,5265,1649,4666,5265
48113016523,140,48,113,19100,206,,,Census Tract 165.23,4734,1841,3660,1366,4734,3660
48113016605,140,48,113,19100,206,,,Census Tract 166.05,6941,3036,2992,1170,6941,2992
48113016606,140,48,113,19100,206,,,Census Tract 166.06,7138,2982,6495,2475,7138,6495
48113016616,140,48,113,19100,206,,,Census Tract 166.16,5567,1852,3370,1135,5567,3370
48113018002,140,48,113,19100,206,,,Census Tract 180.02,3604,1201,3453,1195,3604,3453
48113018104,140,48,113,19100,206,,,Census Tract 181.04,6579,2356,4568,1749,6579,4568
48113018105,140,48,113,19100,206,,,Census Tract 181.05,6086,1716,5670,1692,6086,5670
48113018122,140,48,113,19100,206,,,Census Tract 181.22,13028,4358,6886,2338,13028,6886
48113019032,140,48,113,19100,206,,,Census Tract 190.32,4178,1173,4516,1289,4178,4516
48113019033,140,48,113,19100,206,,,Census Tract 190.33,4565,1247,4248,1251,4565,4248
48113019034,140,48,113,19100,206,,,Census Tract 190.34,3975,2057,4063,1920,3975,4063
48113019040,140,48,113,19100,206,,,Census Tract 190.40,5951,2711,5022,2528,5951,5022
48121021407,140,48,121,19100,206,,,Census Tract 214.07,6413,2097,2780,949,6413,2780
48121021408,140,48,121,19100,206,,,Census Tract 214.08,6469,2299,2805,1041,6469,2805
48121021409,140,48,121,19100,206,,,Census Tract 214.09,7887,2915,3420,1320,7887,3420
48121021515,140,48,121,19100,206,,,Census Tract 215.15,5792,2395,3417,1221,5792,3417
48121021727,140,48,121,19100,206,,,Census Tract 217.27,4402,1451,4149,1415,4402,4149
48121021728,140,48,121,19100,206,,,Census Tract 217.28,1710,547,1612,533,1710,1612
48121021735,140,48,121,19100,206,,,Census Tract 217.35,3553,2089,2647,1473,3553,2647
48131950200,140,48,131,99999,999,,,Census Tract 9502,3290,1510,3973,1718,3290,3973
48131950500,140,48,131,99999,999,,,Census Tract 9505,3178,1915,3725,1868,3178,3725
48133950100,140,48,133,99999,999,,,Census Tract 9501,2980,1606,3078,1475,2980,3078
48139060208,140,48,139,19100,206,,,Census Tract 602.08,3849,1472,2339,816,3849,2339
48139060209,140,48,139,19100,206,,,Census Tract 602.09,3764,1276,1801,599,3764,1801
48139060400,140,48,139,19100,206,,,Census Tract 604,4216,1581,3713,1312,4216,3713
48141001113,140,48,141,21340,999,,,Census Tract 11.13,7040,3100,6390,2866,7040,6390
48141001114,140,48,141,21340,999,,,Census Tract 11.14,4988,2306,3795,1853,4988,3795
48141001115,140,48,141,21340,999,,,Census Tract 11.15,3445,1271,2621,1021,3445,2621
48141001400,140,48,141,21340,999,,,Census Tract 14,2232,1072,2172,1039,2232,2172
48141004313,140,48,141,21340,999,,,Census Tract 43.13,3316,1449,3387,1335,3316,3387
48141004314,140,48,141,21340,999,,,Census Tract 43.14,5459,1780,6136,1800,5459,6136
48141004316,140,48,141,21340,999,,,Census Tract 43.16,6289,2078,6083,1842,6289,6083
48141010102,140,48,141,21340,999,,,Census Tract 101.02,4799,860,4302,885,4799,4302
48141010405,140,48,141,21340,999,,,Census Tract 104.05,6261,1744,5484,1386,6261,5484
48141010406,140,48,141,21340,999,,,Census Tract 104.06,4395,1186,3850,942,4395,3850
48141010407,140,48,141,21340,999,,,Census Tract 104.07,6341,1730,5554,1374,6341,5554
48141010505,140,48,141,21340,999,,,Census Tract 105.05,4000,1254,3808,1159,4000,3808
48149970700,140,48,149,99999,999,,,Census Tract 9707,1995,1349,1660,1004,1995,1660
48157672301,140,48,157,26420,288,,,Census Tract 6723.01,7796,2471,3972,1283,7796,3972
48157672302,140,48,157,26420,288,,,Census Tract 6723.02,9225,3224,4700,1675,9225,4700
48157672400,140,48,157,26420,288,,,Census Tract 6724,8751,2622,7799,2326,8751,7799
48157672800,140,48,157,26420,288,,,Census Tract 6728,8069,2370,2009,792,8069,2009
48161000300,140,48,161,99999,999,,,Census Tract 3,1212,596,1327,650,1212,1327
48161000400,140,48,161,99999,999,,,Census Tract 4,2343,1172,2155,1011,2343,2155
48161000600,140,48,161,99999,999,,,Census Tract 6,4938,1741,3117,1578,4938,3117
48167723501,140,48,167,26420,288,,,Census Tract 7235.01,1021,414,970,372,1021,970
48167723502,140,48,167,26420,288,,,Census Tract 7235.02,8883,3421,8444,3074,8883,8444
48167723600,140,48,167,26420,288,,,Census Tract 7236,4306,1816,4131,1620,4306,4131
48167724200,140,48,167,26420,288,,,Census Tract 7242,2748,1933,3199,1794,2748,3199
48177000100,140,48,177,99999,999,,,Census Tract 1,3103,1509,2533,1256,3103,2533
48177000200,140,48,177,99999,999,,,Census Tract 2,4874,2204,4356,2008,4874,4356
48177000300,140,48,177,99999,999,,,Census Tract 3,3520,1387,3543,1432,3520,3543
48183000600,140,48,183,30980,346,,,Census Tract 6,7209,3179,6713,2869,7209,6713
48183000700,140,48,183,30980,346,,,Census Tract 7,5420,2166,5160,2125,5420,5160
48183000800,140,48,183,30980,346,,,Census Tract 8,7018,2532,6556,2475,7018,6556
48183001400,140,48,183,30980,346,,,Census Tract 14,4013,1610,3797,1601,4013,3797
48187210804,140,48,187,41700,999,,,Census Tract 2108.04,4029,1660,3403,1319,4029,3403
48187210901,140,48,187,41700,999,,,Census Tract 2109.01,5413,2327,4600,1888,5413,4600
48187210902,140,48,187,41700,999,,,Census Tract 2109.02,3595,1566,3011,1315,3595,3011
48189950100,140,48,189,38380,999,,,Census Tract 9501,5108,1996,5653,2155,5108,5653
48201210700,140,48,201,26420,288,,,Census Tract 2107,2485,865,2604,853,2485,2604
48201230300,140,48,201,26420,288,,,Census Tract 2303,1803,876,2324,914,1803,2324
48201230400,140,48,201,26420,288,,,Census Tract 2304,3719,1524,4028,1565,3719,4028
48201230500,140,48,201,26420,288,,,Census Tract 2305,4174,1245,4270,1328,4174,4270
48201231100,140,48,201,26420,288,,,Census Tract 2311,4729,1445,4906,1447,4729,4906
48201241200,140,48,201,26420,288,,,Census Tract 2412,6931,2446,5927,2026,6931,5927
48201241300,140,48,201,26420,288,,,Census Tract 2413,10947,3924,3396,1445,10947,3396
48201241400,140,48,201,26420,288,,,Census Tract 2414,7931,2965,5247,1806,7931,5247
48201241500,140,48,201,26420,288,,,Census Tract 2415,9146,3325,6069,2337,9146,6069
48201250401,140,48,201,26420,288,,,Census Tract 2504.01,12134,3799,3863,1239,12134,3863
48201310200,140,48,201,26420,288,,,Census Tract 3102,1463,883,1191,469,1463,1191
48201310300,140,48,201,26420,288,,,Census Tract 3103,4774,2300,5999,2188,4774,5999
48201310400,140,48,201,26420,288,,,Census Tract 3104,4084,1547,4748,1445,4084,4748
48201311000,140,48,201,26420,288,,,Census Tract 3110,7111,2474,8539,2560,7111,8539
48201321900,140,48,201,26420,288,,,Census Tract 3219,5855,1665,5705,1673,5855,5705
48201322000,140,48,201,26420,288,,,Census Tract 3220,4258,1827,6045,1950,4258,6045
48201322100,140,48,201,26420,288,,,Census Tract 3221,4101,1405,4027,1359,4101,4027
48201323000,140,48,201,26420,288,,,Census Tract 3230,6318,2275,7125,2323,6318,7125
48201333600,140,48,201,26420,288,,,Census Tract 3336,3156,1188,3094,1207,3156,3094
48201333700,140,48,201,26420,288,,,Census Tract 3337,3156,973,2571,910,3156,2571
48201333800,140,48,201,26420,288,,,Census Tract 3338,9228,2907,8173,2618,9228,8173
48201334100,140,48,201,26420,288,,,Census Tract 3341,9914,4315,6149,2317,9914,6149
48201410100,140,48,201,26420,288,,,Census Tract 4101,3793,2126,1756,896,3793,1756
48201410200,140,48,201,26420,288,,,Census Tract 4102,4202,2878,2942,1871,4202,2942
48201410702,140,48,201,26420,288,,,Census Tract 4107.02,2622,1782,2583,1699,2622,2583
48201422000,140,48,201,26420,288,,,Census Tract 4220,2539,1081,2609,1081,2539,2609
48201422100,140,48,201,26420,288,,,Census Tract 4221,5289,2046,5507,2048,5289,5507
48201422200,140,48,201,26420,288,,,Census Tract 4222,4421,2674,5820,2512,4421,5820
48201422600,140,48,201,26420,288,,,Census Tract 4226,6380,2649,7028,2625,6380,7028
48201432901,140,48,201,26420,288,,,Census Tract 4329.01,3484,1214,4435,1223,3484,4435
48201432902,140,48,201,26420,288,,,Census Tract 4329.02,4476,2518,5698,2538,4476,5698
48201433001,140,48,201,26420,288,,,Census Tract 4330.01,5358,2013,5145,1857,5358,5145
48201433300,140,48,201,26420,288,,,Census Tract 4333,5196,1802,4985,1762,5196,4985
48201453601,140,48,201,26420,288,,,Census Tract 4536.01,2108,744,2113,686,2108,2113
48201453602,140,48,201,26420,288,,,Census Tract 4536.02,7699,2478,7719,2287,7699,7719
48201453700,140,48,201,26420,288,,,Census Tract 4537,8194,2829,7154,2413,8194,7154
48201454301,140,48,201,26420,288,,,Census Tract 4543.01,10503,4753,6696,3098,10503,6696
48201522201,140,48,201,26420,288,,,Census Tract 5222.01,3687,1351,4155,1331,3687,4155
48201522202,140,48,201,26420,288,,,Census Tract 5222.02,3655,1354,4118,1335,3655,4118
48201522301,140,48,201,26420,288,,,Census Tract 5223.01,4126,1602,4157,1412,4126,4157
48201530200,140,48,201,26420,288,,,Census Tract 5302,3373,1674,4145,1589,3373,4145
48201540501,140,48,201,26420,288,,,Census Tract 5405.01,6024,2617,5799,2609,6024,5799
48201540502,140,48,201,26420,288,,,Census Tract 5405.02,5248,1914,5052,1908,5248,5052
48201540601,140,48,201,26420,288,,,Census Tract 5406.01,2632,898,2369,843,2632,2369
48201541001,140,48,201,26420,288,,,Census Tract 5410.01,10368,4106,2315,1054,10368,2315
48201551702,140,48,201,26420,288,,,Census Tract 5517.02,4024,1297,3587,1085,4024,3587
48201551703,140,48,201,26420,288,,,Census Tract 5517.03,7692,3114,6859,2607,7692,6859
48201552102,140,48,201,26420,288,,,Census Tract 5521.02,5928,2152,5281,1803,5928,5281
48201555402,140,48,201,26420,288,,,Census Tract 5554.02,7774,3605,6974,3053,7774,6974
48201555501,140,48,201,26420,288,,,Census Tract 5555.01,4324,1660,1852,729,4324,1852
48201555502,140,48,201,26420,288,,,Census Tract 5555.02,17016,5885,7290,2588,17016,7290
48201980100,140,48,201,26420,288,,,Census Tract 9801,603,254,451,195,603,451
48209010809,140,48,209,12420,126,,,Census Tract 108.09,4950,1812,2884,1017,4950,2884
48209010901,140,48,209,12420,126,,,Census Tract 109.01,7769,2854,6610,2201,7769,6610
48209010902,140,48,209,12420,126,,,Census Tract 109.02,10095,3677,5510,1985,10095,5510
48209010910,140,48,209,12420,126,,,Census Tract 109.10,7943,2544,2249,668,7943,2249
48215020721,140,48,215,32580,999,,,Census Tract 207.21,7864,2378,4493,1457,7864,4493
48215020723,140,48,215,32580,999,,,Census Tract 207.23,5633,1865,5841,1853,5633,5841
48215020724,140,48,215,32580,999,,,Census Tract 207.24,3923,1262,2801,1062,3923,2801
48215020901,140,48,215,32580,999,,,Census Tract 209.01,5124,2185,4750,2150,5124,4750
48215023509,140,48,215,32580,999,,,Census Tract 235.09,10154,3217,5834,1953,10154,5834
48215023510,140,48,215,32580,999,,,Census Tract 235.10,9255,3127,5317,1898,9255,5317
48215023511,140,48,215,32580,999,,,Census Tract 235.11,9101,2306,5582,1451,9101,5582
48215023700,140,48,215,32580,999,,,Census Tract 237,5125,1684,5331,1664,5125,5331
48219950100,140,48,219,30220,352,,,Census Tract 9501,1504,641,1572,626,1504,1572
48219950200,140,48,219,30220,352,,,Census Tract 9502,4158,1742,4292,1784,4158,4292
48219950300,140,48,219,30220,352,,,Census Tract 9503,4321,1766,4241,1768,4321,4241
48227950802,140,48,227,13700,999,,,Census Tract 9508.02,6703,765,5577,789,6703,5577
48227950900,140,48,227,13700,999,,,Census Tract 9509,3577,1546,3731,1597,3577,3731
48239950100,140,48,239,99999,999,,,Census Tract 9501,5342,2577,5234,2443,5342,5234
48239950200,140,48,239,99999,999,,,Census Tract 9502,3904,1997,4323,2072,3904,4323
48239950300,140,48,239,99999,999,,,Census Tract 9503,4829,2016,4834,2030,4829,4834
48241950200,140,48,241,99999,999,,,Census Tract 9502,3475,1646,3685,1695,3475,3685
48245006100,140,48,245,13140,999,,,Census Tract 61,1399,788,2139,1102,1399,2139
48245006300,140,48,245,13140,999,,,Census Tract 63,1456,724,1864,831,1456,1864
48245007001,140,48,245,13140,999,,,Census Tract 70.01,5467,2958,5071,2454,5467,5071
48251130100,140,48,251,19100,206,,,Census Tract 1301,4035,1591,3418,1289,4035,3418
48251130204,140,48,251,19100,206,,,Census Tract 1302.04,9890,3526,5234,1846,9890,5234
48251130213,140,48,251,19100,206,,,Census Tract 1302.13,4341,1543,3807,1276,4341,3807
48257050205,140,48,257,19100,206,,,Census Tract 502.05,5424,1793,1579,549,5424,1579
48257050206,140,48,257,19100,206,,,Census Tract 502.06,10759,3618,3132,1109,10759,3132
48257050300,140,48,257,19100,206,,,Census Tract 503,3890,1566,3552,1495,3890,3552
48257050704,140,48,257,19100,206,,,Census Tract 507.04,5063,1960,4497,1629,5063,4497
48273020100,140,48,273,28780,204,,,Census Tract 201,5602,2315,5400,2079,5602,5400
48273020200,140,48,273,28780,204,,,Census Tract 202,5968,2311,6252,2461,5968,6252
48273020300,140,48,273,28780,204,,,Census Tract 203,7271,2783,7073,2771,7271,7073
48303001803,140,48,303,31180,352,,,Census Tract 18.03,5378,2486,5205,2445,5378,5205
48303001804,140,48,303,31180,352,,,Census Tract 18.04,4022,1935,4089,1915,4022,4089
48303001901,140,48,303,31180,352,,,Census Tract 19.01,4742,1975,4655,1960,4742,4655
48303002102,140,48,303,31180,352,,,Census Tract 21.02,2716,1277,2498,1239,2716,2498
48309000800,140,48,309,47380,999,,,Census Tract 8,2977,1091,2939,1100,2977,2939
48313000100,140,48,313,99999,999,,,Census Tract 1,3601,677,3975,730,3601,3975
48313000200,140,48,313,99999,999,,,Census Tract 2,2357,1129,1891,947,2357,1891
48315950200,140,48,315,99999,999,,,Census Tract 9502,2957,1572,3014,1619,2957,3014
48325000500,140,48,325,41700,999,,,Census Tract 5,5129,2150,4699,1951,5129,4699
48325000800,140,48,325,41700,999,,,Census Tract 8,6983,2757,6780,2594,6983,6780
48335950200,140,48,335,99999,999,,,Census Tract 9502,7333,2609,7754,2731,7333,7754
48335950400,140,48,335,99999,999,,,Census Tract 9504,2070,1455,1944,1437,2070,1944
48337950200,140,48,337,99999,999,,,Census Tract 9502,1777,939,1748,925,1777,1748
48339693400,140,48,339,26420,288,,,Census Tract 6934,4252,1562,4364,1565,4252,4364
48339693500,140,48,339,26420,288,,,Census Tract 6935,5633,2659,5267,2461,5633,5267
48339693600,140,48,339,26420,288,,,Census Tract 6936,2878,1872,2509,1417,2878,2509
48339694102,140,48,339,26420,288,,,Census Tract 6941.02,5731,2062,3818,1390,5731,3818
48349970400,140,48,349,18620,999,,,Census Tract 9704,4382,1961,4059,1745,4382,4059
48349970500,140,48,349,18620,999,,,Census Tract 9705,3995,1824,3826,1796,3995,3826
48355002304,140,48,355,18580,204,,,Census Tract 23.04,5159,2424,5108,2375,5159,5108
48355002400,140,48,355,18580,204,,,Census Tract 24,6457,2485,6506,2429,6457,6506
48355002500,140,48,355,18580,204,,,Census Tract 25,4781,2165,4422,1977,4781,4422
48355002705,140,48,355,18580,204,,,Census Tract 27.05,5487,2352,4668,2168,5487,4668
48357950400,140,48,357,99999,999,,,Census Tract 9504,4742,1935,4368,1883,4742,4368
48367140101,140,48,367,19100,206,,,Census Tract 1401.01,4178,1619,3058,1224,4178,3058
48367140407,140,48,367,19100,206,,,Census Tract 1404.07,10214,4033,6712,2638,10214,6712
48375011800,140,48,375,11100,999,,,Census Tract 118,3739,1823,3647,1600,3739,3647
48375011900,140,48,375,11100,999,,,Census Tract 119,3205,1430,3226,1489,3205,3226
48375012000,140,48,375,11100,999,,,Census Tract 120,1745,835,1687,846,1745,1687
48375013300,140,48,375,11100,999,,,Census Tract 133,4928,1950,3234,1282,4928,3234
48381021704,140,48,381,11100,999,,,Census Tract 217.04,6988,2438,5109,1740,6988,5109
48381021801,140,48,381,11100,999,,,Census Tract 218.01,6236,2893,6783,2870,6236,6783
48381021802,140,48,381,11100,999,,,Census Tract 218.02,5426,2071,4844,1805,5426,4844
48383950100,140,48,383,99999,999,,,Census Tract 9501,3367,1372,3326,1452,3367,3326
48397040503,140,48,397,19100,206,,,Census Tract 405.03,6861,2133,4898,1503,6861,4898
48397040504,140,48,397,19100,206,,,Census Tract 405.04,6206,2813,4429,1981,6206,4429
48397040505,140,48,397,19100,206,,,Census Tract 405.05,10063,3257,3305,1100,10063,3305
48409010201,140,48,409,18580,204,,,Census Tract 102.01,3678,2042,3854,2042,3678,3854
48409010602,140,48,409,18580,204,,,Census Tract 106.02,4008,1462,4383,1416,4008,4383
48423000500,140,48,423,46340,540,,,Census Tract 5,2664,985,2857,897,2664,2857
48427950204,140,48,427,40100,999,,,Census Tract 9502.04,5162,1646,4617,1421,5162,4617
48427950401,140,48,427,40100,999,,,Census Tract 9504.01,6422,2006,5320,1750,6422,5320
48427950402,140,48,427,40100,999,,,Census Tract 9504.02,5178,1457,4289,1270,5178,4289
48439102202,140,48,439,19100,206,,,Census Tract 1022.02,2626,1669,2835,1709,2626,2835
48439102301,140,48,439,19100,206,,,Census Tract 1023.01,3176,1507,3520,1540,3176,3520
48439102302,140,48,439,19100,206,,,Census Tract 1023.02,5551,2139,5152,2128,5551,5152
48439102700,140,48,439,19100,206,,,Census Tract 1027,3179,1991,3531,1977,3179,3531
48439105703,140,48,439,19100,206,,,Census Tract 1057.03,3681,1533,3686,1543,3681,3686
48439105704,140,48,439,19100,206,,,Census Tract 1057.04,8403,3213,7456,2968,8403,7456
48439105800,140,48,439,19100,206,,,Census Tract 1058,4322,1339,3920,1323,4322,3920
48439106101,140,48,439,19100,206,,,Census Tract 1061.01,1629,558,1591,544,1629,1591
48439111015,140,48,439,19100,206,,,Census Tract 1110.15,2385,893,1196,448,2385,1196
48439111016,140,48,439,19100,206,,,Census Tract 1110.16,9243,3192,4639,1601,9243,4639
48439111017,140,48,439,19100,206,,,Census Tract 1110.17,10274,3332,2559,837,10274,2559
48439111203,140,48,439,19100,206,,,Census Tract 1112.03,5564,2080,3090,1157,5564,3090
48439111552,140,48,439,19100,206,,,Census Tract 1115.52,3461,1550,3447,1464,3461,3447
48439111553,140,48,439,19100,206,,,Census Tract 1115.53,3970,2062,3954,1949,3970,3954
48439113108,140,48,439,19100,206,,,Census Tract 1131.08,4400,1748,4077,1554,4400,4077
48439113628,140,48,439,19100,206,,,Census Tract 1136.28,4365,2416,3270,1934,4365,3270
48439113629,140,48,439,19100,206,,,Census Tract 1136.29,4283,2300,4017,1941,4283,4017
48439113630,140,48,439,19100,206,,,Census Tract 1136.30,3433,1761,3775,1799,3433,3775
48439113705,140,48,439,19100,206,,,Census Tract 1137.05,5597,2477,5250,2236,5597,5250
48439121606,140,48,439,19100,206,,,Census Tract 1216.06,3318,1284,2876,1058,3318,2876
48439121608,140,48,439,19100,206,,,Census Tract 1216.08,5173,2064,5318,2022,5173,5318
48439121609,140,48,439,19100,206,,,Census Tract 1216.09,6056,2293,5686,1990,6056,5686
48439121903,140,48,439,19100,206,,,Census Tract 1219.03,5810,2036,5335,1780,5810,5335
48441012700,140,48,441,10180,999,,,Census Tract 127,7647,3188,7833,3028,7647,7833
48441012801,140,48,441,10180,999,,,Census Tract 128.01,3098,1833,2679,1569,3098,2679
48441012802,140,48,441,10180,999,,,Census Tract 128.02,3924,2059,3393,1763,3924,3393
48441013401,140,48,441,10180,999,,,Census Tract 134.01,3736,1646,3863,1650,3736,3863
48451001400,140,48,451,41660,999,,,Census Tract 14,5034,2508,4751,2420,5034,4751
48451001600,140,48,451,41660,999,,,Census Tract 16,4769,1908,4549,1734,4769,4549
48451001800,140,48,451,41660,999,,,Census Tract 18,2595,1042,2507,1120,2595,2507
48453001706,140,48,453,12420,126,,,Census Tract 17.06,3321,1902,3388,1802,3321,3388
48453001707,140,48,453,12420,126,,,Census Tract 17.07,4305,2451,4437,2367,4305,4437
48453001712,140,48,453,12420,126,,,Census Tract 17.12,4008,1993,4195,1944,4008,4195
48453001722,140,48,453,12420,126,,,Census Tract 17.22,3592,2456,3419,2428,3592,3419
48453001817,140,48,453,12420,126,,,Census Tract 18.17,3616,2247,4302,2376,3616,4302
48453001818,140,48,453,12420,126,,,Census Tract 18.18,5341,2257,5945,2240,5341,5945
48453001819,140,48,453,12420,126,,,Census Tract 18.19,4265,1432,3814,1408,4265,3814
48453001820,140,48,453,12420,126,,,Census Tract 18.20,7812,3117,7414,3098,7812,7414
48453001826,140,48,453,12420,126,,,Census Tract 18.26,2276,1201,2104,1146,2276,2104
48453002108,140,48,453,12420,126,,,Census Tract 21.08,3143,1438,3044,1264,3143,3044
